"subject" "label" "activity" "measurement" "average"
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.718028040338983
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-X" 0.0721980309322034
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.139275405637288
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0215603697
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-X" -0.456039262525424
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Y" -0.582742845932203
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Z" -0.492327305084746
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.347321812220339
3 2 "WALKING UPSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.408886653186441
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-X" 0.883533436101695
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Y" -0.382851153728814
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-mean()-Z" -0.162943955254237
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-X" -0.944040819322034
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Y" -0.909825953898305
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAcceleration-std()-Z" -0.909469675084746
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.184014895
3 2 "WALKING UPSTAIRS" "TimeDomain.GravityAccelerationMagnitude-std()" -0.333597432542373
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-X" -0.0421706943244898
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.00770048300204082
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.404452414285714
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-X" -0.0654417192653061
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Y" -0.109722354322449
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAcceleration-std()-Z" -0.389723034061224
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.0906707125102041
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.135938542632653
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.529059450612245
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.165442898685714
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.14772824006198
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.613525074285714
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-mean()" 0.0289413195612245
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.233849422120408
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.129066574295918
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.542694164081633
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.302866461179592
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.30863033105102
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.553094540204082
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.548164313265306
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.049477977322449
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.159102288018367
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.576277199387755
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.624910820612245
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.332376629371429
3 3 "WALKING DOWNSTAIRS" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.322440827020408
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-mean()-X" 0.292423484693878
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-mean()-Y" -0.0193554079328571
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-mean()-Z" -0.116139842908163
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-std()-X" -0.0574100475102041
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-std()-Y" -0.0331503723387755
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAcceleration-std()-Z" -0.362240245489796
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0725689294489796
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.0109707769183673
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00202727978142857
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-X" -0.0858010042244898
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.111439194979592
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.571735243061224
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.205239246653061
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.0926324494530612
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.0628126118283674
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAccelerationMagnitude-std()" -0.0411340078469388
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0778701650285714
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0391567930959184
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0416193131122449
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-X" -0.285683162346939
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.680947338163265
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.374605412306122
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.508567577142857
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.583919211020408
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-X" -0.13157327645102
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0139358043959184
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.123826738353061
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-std()-X" -0.261653414014286
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Y" -0.546740387959184
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeed-std()-Z" -0.44230776755102
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.215294501244898
3 3 "WALKING DOWNSTAIRS" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.245794699346939
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-mean()-X" 0.939057787755102
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-mean()-Y" -0.228829214285714
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-mean()-Z" -0.102352758040816
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-std()-X" -0.950061129591837
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-std()-Y" -0.946094637755102
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAcceleration-std()-Z" -0.899943947755102
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.0628126118283674
3 3 "WALKING DOWNSTAIRS" "TimeDomain.GravityAccelerationMagnitude-std()" -0.0411340078469388
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.970154440961538
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.891907751346154
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.917987925384615
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-std()-X" -0.971605878461538
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.8496556575
3 4 "SITTING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.864322464038462
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.974950363461538
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.954170151346154
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.970845669423077
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.976283534807692
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.956461756730769
3 4 "SITTING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.9771595725
3 4 "SITTING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.904185725576923
3 4 "SITTING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.874626592115385
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.957550637692308
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.95617355
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.934967958846154
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.968013062884615
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.939609988461538
3 4 "SITTING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.930633150769231
3 4 "SITTING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.965888891730769
3 4 "SITTING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.966568852884615
3 4 "SITTING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.977898105576923
3 4 "SITTING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.976689802692308
3 4 "SITTING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.946664943653846
3 4 "SITTING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.925449629
3 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-X" 0.257197599134615
3 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-Y" -0.00350299841730769
3 4 "SITTING" "TimeDomain.BodyAcceleration-mean()-Z" -0.0983579203269231
3 4 "SITTING" "TimeDomain.BodyAcceleration-std()-X" -0.971010120961538
3 4 "SITTING" "TimeDomain.BodyAcceleration-std()-Y" -0.856617812115385
3 4 "SITTING" "TimeDomain.BodyAcceleration-std()-Z" -0.875110175384615
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0726098418653846
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00272529134230769
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00423348373557692
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.974467390384615
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.953631390961538
3 4 "SITTING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.974661565961538
3 4 "SITTING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.969080752884615
3 4 "SITTING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.966550084230769
3 4 "SITTING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.895383350192308
3 4 "SITTING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.8703017
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.103605889057692
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0360909881807692
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0590079966686538
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.972546905961538
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.978635908653846
3 4 "SITTING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.973751670576923
3 4 "SITTING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.977998051923077
3 4 "SITTING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.976772675961538
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0385365204807692
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.07524100275
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0940113975530769
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-X" -0.965434768461538
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.944854571346154
3 4 "SITTING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.926413710384615
3 4 "SITTING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.919354372307692
3 4 "SITTING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.925518103807692
3 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-X" 0.901098984615385
3 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-Y" 0.127303379245962
3 4 "SITTING" "TimeDomain.GravityAcceleration-mean()-Z" 0.139020582461538
3 4 "SITTING" "TimeDomain.GravityAcceleration-std()-X" -0.957324457884615
3 4 "SITTING" "TimeDomain.GravityAcceleration-std()-Y" -0.903923008269231
3 4 "SITTING" "TimeDomain.GravityAcceleration-std()-Z" -0.897736318269231
3 4 "SITTING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.895383350192308
3 4 "SITTING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.8703017
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.960123409508197
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.908075353770492
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.939507735245902
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-X" -0.969931287377049
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.89243434852459
3 5 "STANDING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.904801254590164
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.957666856721311
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.943497973606557
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.969174903442623
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.960570921803279
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.943948547213115
3 5 "STANDING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.975595949508197
3 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.926968932295082
3 5 "STANDING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.921836076557377
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.901282267540984
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.937711157213115
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.916172537704918
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.901985672459016
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.923125941147541
3 5 "STANDING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.919743846065574
3 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.948627467704918
3 5 "STANDING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.94820681442623
3 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.960331717868852
3 5 "STANDING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.957121510491803
3 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.913682362622951
3 5 "STANDING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.883439718032787
3 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-X" 0.280046513278689
3 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0143376555065574
3 5 "STANDING" "TimeDomain.BodyAcceleration-mean()-Z" -0.101621722633148
3 5 "STANDING" "TimeDomain.BodyAcceleration-std()-X" -0.96674254295082
3 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Y" -0.893449307213115
3 5 "STANDING" "TimeDomain.BodyAcceleration-std()-Z" -0.911419015081967
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0750900622277049
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.00771663644590164
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00807177934114754
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.957086489344262
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.941686785737705
3 5 "STANDING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.973059634918033
3 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.959303840327869
3 5 "STANDING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.948770043278689
3 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.925430819016393
3 5 "STANDING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.915143303606557
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-X" -0.0994602620655738
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Y" -0.0472415819016393
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-mean()-Z" -0.0416832156688525
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-X" -0.940937642459016
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Y" -0.968433747868853
3 5 "STANDING" "TimeDomain.BodyAngularAcceleration-std()-Z" -0.958293011803279
3 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-mean()" -0.962339339672131
3 5 "STANDING" "TimeDomain.BodyAngularAccelerationMagnitude-std()" -0.957679766885246
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-X" -0.0246626070770492
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Y" -0.0585101918262295
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-mean()-Z" 0.0665262054098361
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-X" -0.900462227540984
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Y" -0.927788618196721
3 5 "STANDING" "TimeDomain.BodyAngularSpeed-std()-Z" -0.91236408147541
3 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-mean()" -0.892089349344262
3 5 "STANDING" "TimeDomain.BodyAngularSpeedMagnitude-std()" -0.88212522147541
3 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-X" 0.93503077852459
3 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Y" -0.301735130327869
3 5 "STANDING" "TimeDomain.GravityAcceleration-mean()-Z" 0.024763106752459
3 5 "STANDING" "TimeDomain.GravityAcceleration-std()-X" -0.982020428032787
3 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Y" -0.957425321803279
3 5 "STANDING" "TimeDomain.GravityAcceleration-std()-Z" -0.928161577377049
3 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-mean()" -0.925430819016393
3 5 "STANDING" "TimeDomain.GravityAccelerationMagnitude-std()" -0.915143303606557
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-X" -0.980665609032258
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Y" -0.961169982903226
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-mean()-Z" -0.968332141612903
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-X" -0.983691129032258
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Y" -0.964094604193548
3 6 "LAYING" "FrequencyDomain.BodyAcceleration-std()-Z" -0.96327908016129
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-X" -0.980513202258064
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Y" -0.968752113709677
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-mean()-Z" -0.979122344354839
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-X" -0.983122615967742
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Y" -0.971044012741936
3 6 "LAYING" "FrequencyDomain.BodyAccelerationJerk-std()-Z" -0.983711904677419
3 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-mean()" -0.96552427516129
3 6 "LAYING" "FrequencyDomain.BodyAccelerationMagnitude-std()" -0.968350217419355
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-X" -0.970167262903226
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Y" -0.978099682258065
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-mean()-Z" -0.962341960806452
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-X" -0.975986433709677
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Y" -0.977032495483871
3 6 "LAYING" "FrequencyDomain.BodyAngularSpeed-std()-Z" -0.967256854193548
3 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-mean()" -0.975949597903226
3 6 "LAYING" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude-std()" -0.975305377903226
3 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-mean()" -0.984278251290323
3 6 "LAYING" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude-std()" -0.982568158064516
3 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-mean()" -0.96458672483871
3 6 "LAYING" "FrequencyDomain.BodyBodyAngularSpeedMagnitude-std()" -0.955441855806452
3 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-X" 0.275516852741935
3 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Y" -0.0189556785048387
3 6 "LAYING" "TimeDomain.BodyAcceleration-mean()-Z" -0.101300477506452
3 6 "LAYING" "TimeDomain.BodyAcceleration-std()-X" -0.982776639193548
3 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Y" -0.962057544516129
3 6 "LAYING" "TimeDomain.BodyAcceleration-std()-Z" -0.96369103483871
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-X" 0.0769811125806452
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Y" 0.0138041011306452
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-mean()-Z" -0.00435625874355645
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-X" -0.98087931483871
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Y" -0.968710724677419
3 6 "LAYING" "TimeDomain.BodyAccelerationJerk-std()-Z" -0.982093162903226
3 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-mean()" -0.979484593387097
3 6 "LAYING" "TimeDomain.BodyAccelerationJerkMagnitude-std()" -0.976121297903226
3 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-mean()" -0.972791346129032
3 6 "LAYING" "TimeDomain.BodyAccelerationMagnitude-std()" -0.964218176451613
